image_id,file_name,position,gt_category_zero_based,gt_label,pred_category_zero_based,pred_label,position_match_IDR2,predicted_bbox_xywh,compared_gt_bbox_xywh,predicted_category_exists,signed_mean_bbox_diff_old_IDR,abs_mean_bbox_diff_audit,bbox_iou_audit,accepted_by_old_calc_IDR,accepted_by_abs_diff_audit,old_IDR_false_accept
DR_282_s4_e13,DR_282_s4_e13.jpg,5,8,T9,8,T9,1,"[389.7368421052631, 415.7518796992482, 122.78195488721803, 95.71428571428555]","[389.7368421052631, 415.7518796992482, 122.78195488721803, 95.71428571428555]",1,0.000000,0.000000,1.000000,1,1,0
DR_282_s4_e13,DR_282_s4_e13.jpg,6,9,T10,9,T10,1,"[364.17293233082705, 505.97744360902254, 128.04511278195486, 105.48872180451121]","[364.17293233082705, 505.97744360902254, 128.04511278195486, 105.48872180451121]",1,0.000000,0.000000,1.000000,1,1,0
DR_282_s4_e13,DR_282_s4_e13.jpg,7,10,T11,10,T11,1,"[339.3609022556391, 602.9699248120302, 128.796992481203, 99.47368421052624]","[339.3609022556391, 602.9699248120302, 128.796992481203, 99.47368421052624]",1,0.000000,0.000000,1.000000,1,1,0
DR_282_s4_e13,DR_282_s4_e13.jpg,8,11,T12,11,T12,1,"[329.9593495934959, 708.2330827067668, 129.92786845161686, 102.23668928418624]","[329.9593495934959, 708.2330827067668, 129.92786845161686, 102.23668928418624]",1,0.000000,0.000000,1.000000,1,1,0
DR_282_s4_e13,DR_282_s4_e13.jpg,9,12,L1,12,L1,1,"[333.2113821138211, 814.2909102023351, 140.08130081300817, 118.13008130081312]","[333.2113821138211, 814.2909102023351, 140.08130081300817, 118.13008130081312]",1,0.000000,0.000000,1.000000,1,1,0
DR_288_s2_e12,DR_288_s2_e12.jpg,0,1,T2,1,T2,1,"[332.9120879120879, 15.0, 63.7545787545788, 58.95833333333337]","[332.9120879120879, 15.0, 63.7545787545788, 58.95833333333337]",1,0.000000,0.000000,1.000000,1,1,0
DR_288_s2_e12,DR_288_s2_e12.jpg,1,2,T3,2,T3,1,"[325.20833333333337, 75.9375, 67.29166666666663, 68.33333333333337]","[325.20833333333337, 75.9375, 67.29166666666663, 68.33333333333337]",1,0.000000,0.000000,1.000000,1,1,0
DR_288_s2_e12,DR_288_s2_e12.jpg,2,3,T4,3,T4,1,"[321.5625, 143.125, 74.58333333333337, 64.16666666666663]","[321.5625, 143.125, 74.58333333333337, 64.16666666666663]",1,0.000000,0.000000,1.000000,1,1,0
DR_288_s2_e12,DR_288_s2_e12.jpg,3,4,T5,4,T5,1,"[324.6875, 213.95833333333337, 73.02083333333337, 60.0]","[324.6875, 213.95833333333337, 73.02083333333337, 60.0]",1,0.000000,0.000000,1.000000,1,1,0
DR_288_s2_e12,DR_288_s2_e12.jpg,4,5,T6,5,T6,1,"[325.7291666666667, 277.5, 78.75, 62.08333333333337]","[325.7291666666667, 277.5, 78.75, 62.08333333333337]",1,0.000000,0.000000,1.000000,1,1,0
DR_288_s2_e12,DR_288_s2_e12.jpg,5,6,T7,6,T7,1,"[329.89583333333337, 340.52083333333337, 85.52083333333331, 68.85416666666674]","[329.89583333333337, 340.52083333333337, 85.52083333333331, 68.85416666666674]",1,0.000000,0.000000,1.000000,1,1,0
DR_288_s2_e12,DR_288_s2_e12.jpg,6,7,T8,7,T8,1,"[342.9166666666667, 403.02083333333337, 93.85416666666669, 79.79166666666674]","[342.9166666666667, 403.02083333333337, 93.85416666666669, 79.79166666666674]",1,0.000000,0.000000,1.000000,1,1,0
DR_288_s2_e12,DR_288_s2_e12.jpg,7,8,T9,8,T9,1,"[364.27083333333337, 465.0000000000001, 100.10416666666663, 95.41666666666652]","[364.27083333333337, 465.0000000000001, 100.10416666666663, 95.41666666666652]",1,0.000000,0.000000,1.000000,1,1,0
DR_288_s2_e12,DR_288_s2_e12.jpg,8,9,T10,9,T10,1,"[386.14583333333337, 541.5625000000001, 111.5625, 98.54166666666652]","[386.14583333333337, 541.5625000000001, 111.5625, 98.54166666666652]",1,0.000000,0.000000,1.000000,1,1,0
DR_288_s2_e12,DR_288_s2_e12.jpg,9,10,T11,10,T11,1,"[424.1666666666667, 616.0416666666666, 111.04166666666669, 104.79166666666674]","[424.1666666666667, 616.0416666666666, 111.04166666666669, 104.79166666666674]",1,0.000000,0.000000,1.000000,1,1,0
DR_288_s2_e12,DR_288_s2_e12.jpg,10,11,T12,11,T12,1,"[456.9791666666667, 697.2916666666666, 120.93750000000006, 113.125]","[456.9791666666667, 697.2916666666666, 120.93750000000006, 113.125]",1,0.000000,0.000000,1.000000,1,1,0
DR_290_s3_e14,DR_290_s3_e14.jpg,0,2,T3,1,T2,0,"[393.1042654028436, 15.0, 66.39810426540282, 62.46913580246917]",,0,,,,0,0,0
DR_290_s3_e14,DR_290_s3_e14.jpg,1,3,T4,2,T3,0,"[378.41232227488155, 77.43798315449408, 69.180270317711, 64.64410683438905]","[393.1042654028436, 15.0, 66.39810426540282, 62.46913580246917]",1,13.000000,20.500000,0.000197,0,0,0
DR_290_s3_e14,DR_290_s3_e14.jpg,2,4,T5,3,T4,0,"[377.93838862559244, 154.83090515476, 73.50710900473933, 56.91943127962077]","[378.41232227488155, 77.43798315449408, 69.180270317711, 64.64410683438905]",1,18.000000,22.500000,0.000000,0,0,0
DR_290_s3_e14,DR_290_s3_e14.jpg,3,5,T6,4,T5,0,"[380.0467289719626, 211.2290094201628, 83.24710989059668, 73.50710900473928]","[377.93838862559244, 154.83090515476, 73.50710900473933, 56.91943127962077]",1,21.750000,21.750000,0.003626,0,0,0
DR_290_s3_e14,DR_290_s3_e14.jpg,4,6,T7,5,T6,0,"[386.9431279620853, 280.4233222163713, 94.3601895734597, 80.61611374407596]","[380.0467289719626, 211.2290094201628, 83.24710989059668, 73.50710900473928]",1,23.250000,23.250000,0.024579,0,0,0
DR_290_s3_e14,DR_290_s3_e14.jpg,5,7,T8,6,T7,0,"[403.53080568720384, 347.24796676613437, 100.99526066350711, 87.25118483412325]","[386.9431279620853, 280.4233222163713, 94.3601895734597, 80.61611374407596]",1,24.250000,24.250000,0.069893,0,0,0
DR_290_s3_e14,DR_290_s3_e14.jpg,6,8,T9,7,T8,0,"[429.1232227488152, 420.70768240594475, 102.89099526066349, 89.14691943127968]","[403.53080568720384, 347.24796676613437, 100.99526066350711, 87.25118483412325]",1,25.750000,25.750000,0.061372,0,0,0
DR_290_s3_e14,DR_290_s3_e14.jpg,7,9,T10,8,T9,0,"[449.97630331753555, 500.3285354865136, 107.63033175355451, 88.67298578199052]","[429.1232227488152, 420.70768240594475, 102.89099526066349, 89.14691943127968]",1,26.000000,26.500000,0.043574,0,0,0
DR_290_s3_e14,DR_290_s3_e14.jpg,8,10,T11,9,T10,0,"[471.30331753554503, 584.214791410684, 114.26540284360192, 90.56872037914695]","[449.97630331753555, 500.3285354865136, 107.63033175355451, 88.67298578199052]",1,28.750000,28.750000,0.021207,0,0,0
DR_290_s3_e14,DR_290_s3_e14.jpg,9,11,T12,10,T11,0,"[496.86915887850466, 668.1010473348547, 112.39624396509726, 100.99526066350722]","[471.30331753554503, 584.214791410684, 114.26540284360192, 90.56872037914695]",1,29.250000,30.250000,0.028081,0,0,0
DR_290_s3_e14,DR_290_s3_e14.jpg,10,12,L1,11,T12,0,"[518.2227488151659, 762.8877771926748, 117.58293838862562, 100.0473933649289]","[496.86915887850466, 668.1010473348547, 112.39624396509726, 100.99526066350722]",1,30.250000,30.250000,0.025066,0,0,0
DR_290_s3_e14,DR_290_s3_e14.jpg,11,13,L2,12,L1,0,"[539.0758293838863, 860.9920425955183, 124.21800947867291, 98.62559241706163]","[518.2227488151659, 762.8877771926748, 117.58293838862562, 100.0473933649289]",1,31.000000,32.000000,0.007888,0,0,0
DR_292_s4_e13,DR_292_s4_e13.jpg,0,3,T4,3,T4,1,"[352.1428571428571, 15.0, 78.13186813186815, 68.24175824175825]","[352.1428571428571, 15.0, 78.13186813186815, 68.24175824175825]",1,0.000000,0.000000,1.000000,1,1,0
DR_292_s4_e13,DR_292_s4_e13.jpg,1,4,T5,4,T5,1,"[352.1428571428571, 85.87912087912093, 81.97802197802201, 71.53846153846155]","[352.1428571428571, 85.87912087912093, 81.97802197802201, 71.53846153846155]",1,0.000000,0.000000,1.000000,1,1,0
DR_292_s4_e13,DR_292_s4_e13.jpg,2,5,T6,5,T6,1,"[356.53846153846155, 155.65934065934061, 92.41758241758237, 80.87912087912082]","[356.53846153846155, 155.65934065934061, 92.41758241758237, 80.87912087912082]",1,0.000000,0.000000,1.000000,1,1,0
DR_292_s4_e13,DR_292_s4_e13.jpg,3,6,T7,6,T7,1,"[374.1208791208791, 225.98901098901092, 97.91208791208788, 86.9230769230769]","[374.1208791208791, 225.98901098901092, 97.91208791208788, 86.9230769230769]",1,0.000000,0.000000,1.000000,1,1,0
DR_292_s4_e13,DR_292_s4_e13.jpg,4,7,T8,7,T8,1,"[397.74725274725273, 294.6703296703297, 105.60439560439562, 95.16483516483504]","[397.74725274725273, 294.6703296703297, 105.60439560439562, 95.16483516483504]",1,0.000000,0.000000,1.000000,1,1,0
DR_292_s4_e13,DR_292_s4_e13.jpg,5,8,T9,8,T9,1,"[432.3626373626374, 364.4505494505495, 116.59340659340654, 103.95604395604391]","[432.3626373626374, 364.4505494505495, 116.59340659340654, 103.95604395604391]",1,0.000000,0.000000,1.000000,1,1,0
DR_292_s4_e13,DR_292_s4_e13.jpg,6,9,T10,9,T10,1,"[475.2197802197802, 436.42857142857133, 120.98901098901104, 106.7032967032967]","[475.2197802197802, 436.42857142857133, 120.98901098901104, 106.7032967032967]",1,0.000000,0.000000,1.000000,1,1,0
DR_292_s4_e13,DR_292_s4_e13.jpg,7,10,T11,10,T11,1,"[524.6703296703297, 508.9560439560439, 116.5934065934066, 113.84615384615381]","[524.6703296703297, 508.9560439560439, 116.5934065934066, 113.84615384615381]",1,0.000000,0.000000,1.000000,1,1,0
DR_292_s4_e13,DR_292_s4_e13.jpg,8,11,T12,11,T12,1,"[571.3736263736264, 593.5714285714287, 122.63736263736257, 116.04395604395586]","[571.3736263736264, 593.5714285714287, 122.63736263736257, 116.04395604395586]",1,0.000000,0.000000,1.000000,1,1,0
DR_292_s4_e13,DR_292_s4_e13.jpg,9,12,L1,12,L1,1,"[609.8351648351648, 683.6813186813188, 128.68131868131866, 120.98901098901092]","[609.8351648351648, 683.6813186813188, 128.68131868131866, 120.98901098901092]",1,0.000000,0.000000,1.000000,1,1,0
DR_297_s2_e14,DR_297_s2_e14.jpg,0,1,T2,2,T3,0,"[462.9012345679012, 15.0, 64.32098765432096, 60.0]","[446.2345679012345, 73.02469135802471, 74.19753086419757, 64.93827160493822]",1,-14.000000,22.000000,0.013270,1,0,1
DR_297_s2_e14,DR_297_s2_e14.jpg,1,2,T3,3,T4,0,"[446.2345679012345, 73.02469135802471, 74.19753086419757, 64.93827160493822]","[433.2716049382716, 132.90123456790127, 76.66666666666663, 64.3209876543209]",1,-12.000000,18.500000,0.034205,1,0,1
DR_297_s2_e14,DR_297_s2_e14.jpg,2,3,T4,4,T5,0,"[433.2716049382716, 132.90123456790127, 76.66666666666663, 64.3209876543209]","[424.0123456790123, 197.24121557454896, 74.81481481481484, 58.00569800569792]",1,-12.000000,20.500000,0.000000,1,0,1
DR_297_s2_e14,DR_297_s2_e14.jpg,3,4,T5,5,T6,0,"[424.0123456790123, 197.24121557454896, 74.81481481481484, 58.00569800569792]","[423.39506172839504, 259.44444444444446, 77.28395061728395, 61.85185185185185]",1,-16.750000,17.250000,0.000000,1,0,1
DR_297_s2_e14,DR_297_s2_e14.jpg,4,5,T6,6,T7,0,"[423.39506172839504, 259.44444444444446, 77.28395061728395, 61.85185185185185]","[426.48148148148147, 318.0864197530864, 82.22222222222223, 71.11111111111109]",1,-19.250000,19.250000,0.022925,1,0,1
DR_297_s2_e14,DR_297_s2_e14.jpg,5,6,T7,7,T8,0,"[426.48148148148147, 318.0864197530864, 82.22222222222223, 71.11111111111109]","[437.59259259259255, 382.28395061728384, 91.48148148148147, 74.81481481481478]",1,-21.750000,21.750000,0.040300,1,0,1
DR_297_s2_e14,DR_297_s2_e14.jpg,6,7,T8,8,T9,0,"[437.59259259259255, 382.28395061728384, 91.48148148148147, 74.81481481481478]","[456.1111111111111, 448.33333333333326, 94.5679012345679, 76.04938271604942]",1,-22.500000,22.500000,0.047740,1,0,1
DR_297_s2_e14,DR_297_s2_e14.jpg,7,8,T9,9,T10,0,"[456.1111111111111, 448.33333333333326, 94.5679012345679, 76.04938271604942]","[476.48148148148147, 517.469135802469, 98.27160493827154, 77.90123456790116]",1,-23.500000,23.500000,0.035786,1,0,1
DR_297_s2_e14,DR_297_s2_e14.jpg,8,9,T10,10,T11,0,"[476.48148148148147, 517.469135802469, 98.27160493827154, 77.90123456790116]","[496.8518518518518, 594.0123456790122, 97.65432098765433, 80.37037037037044]",1,-24.750000,25.250000,0.006870,1,0,1
DR_297_s2_e14,DR_297_s2_e14.jpg,9,10,T11,11,T12,0,"[496.8518518518518, 594.0123456790122, 97.65432098765433, 80.37037037037044]","[511.66666666666663, 672.4074074074074, 100.12345679012344, 82.83950617283949]",1,-24.500000,24.500000,0.010241,1,0,1
DR_297_s2_e14,DR_297_s2_e14.jpg,10,11,T12,12,L1,0,"[511.66666666666663, 672.4074074074074, 100.12345679012344, 82.83950617283949]","[532.037037037037, 755.7407407407406, 97.65432098765439, 87.16049382716051]",1,-26.500000,28.000000,0.000000,1,0,1
DR_297_s2_e14,DR_297_s2_e14.jpg,11,12,L1,13,L2,0,"[532.037037037037, 755.7407407407406, 97.65432098765439, 87.16049382716051]","[538.8271604938271, 840.3086419753085, 105.06172839506166, 93.33333333333326]",1,-26.250000,26.250000,0.013028,1,0,1
DR_297_s2_e14,DR_297_s2_e14.jpg,12,13,L2,14,L3,0,"[538.8271604938271, 840.3086419753085, 105.06172839506166, 93.33333333333326]",,0,,,,0,0,0
DR_298_s3_e13,DR_298_s3_e13.jpg,0,2,T3,1,T2,0,"[381.66666666666663, 15.0, 71.48148148148147, 45.55555555555554]",,0,,,,0,0,0
DR_298_s3_e13,DR_298_s3_e13.jpg,1,3,T4,2,T3,0,"[380.7758620689655, 73.7803320561942, 69.05172413793105, 44.051724137931046]","[381.66666666666663, 15.0, 71.48148148148147, 45.55555555555554]",1,13.500000,15.500000,0.000000,0,0,0
DR_298_s3_e13,DR_298_s3_e13.jpg,2,4,T5,3,T4,0,"[380.7758620689655, 123.7803320561942, 70.77586206896552, 50.51724137931035]","[380.7758620689655, 73.7803320561942, 69.05172413793105, 44.051724137931046]",1,14.250000,14.250000,0.000000,0,0,0
DR_298_s3_e13,DR_298_s3_e13.jpg,3,5,T6,4,T5,0,"[383.36206896551727, 178.09067688378047, 72.9310344827586, 56.12068965517244]","[380.7758620689655, 123.7803320561942, 70.77586206896552, 50.51724137931035]",1,16.500000,16.500000,0.000000,0,0,0
DR_298_s3_e13,DR_298_s3_e13.jpg,4,6,T7,5,T6,0,"[385.08620689655174, 228.09067688378047, 84.5689655172414, 63.87931034482756]","[383.36206896551727, 178.09067688378047, 72.9310344827586, 56.12068965517244]",1,17.750000,17.750000,0.048109,0,0,0
DR_298_s3_e13,DR_298_s3_e13.jpg,5,7,T8,6,T7,0,"[393.7068965517242, 288.43550446998734, 89.31034482758622, 63.01724137931035]","[385.08620689655174, 228.09067688378047, 84.5689655172414, 63.87931034482756]",1,18.250000,18.250000,0.024943,0,0,0
DR_298_s3_e13,DR_298_s3_e13.jpg,6,8,T9,7,T8,0,"[407.50000000000006, 344.46998722860803, 93.62068965517238, 69.48275862068965]","[393.7068965517242, 288.43550446998734, 89.31034482758622, 63.01724137931035]",1,20.000000,20.000000,0.045436,0,0,0
DR_298_s3_e13,DR_298_s3_e13.jpg,7,9,T10,8,T9,0,"[425.6034482758621, 405.2458492975736, 97.9310344827586, 74.22413793103453]","[407.50000000000006, 344.46998722860803, 93.62068965517238, 69.48275862068965]",1,22.000000,22.000000,0.050130,0,0,0
DR_298_s3_e13,DR_298_s3_e13.jpg,8,10,T11,9,T10,0,"[441.55172413793105, 469.46998722860815, 104.39655172413791, 80.68965517241372]","[425.6034482758621, 405.2458492975736, 97.9310344827586, 74.22413793103453]",1,23.250000,23.250000,0.055123,0,0,0
DR_298_s3_e13,DR_298_s3_e13.jpg,9,11,T12,10,T11,0,"[465.68965517241384, 536.2803320561942, 106.55172413793105, 85.4310344827586]","[441.55172413793105, 469.46998722860815, 104.39655172413791, 80.68965517241372]",1,24.500000,24.500000,0.067871,0,0,0
DR_298_s3_e13,DR_298_s3_e13.jpg,10,12,L1,11,T12,0,"[493.2758620689656, 607.8320561941254, 110.86206896551721, 89.74137931034488]","[465.68965517241384, 536.2803320561942, 106.55172413793105, 85.4310344827586]",1,26.750000,26.750000,0.061038,0,0,0
DR_29_s4_e14,DR_29_s4_e14.jpg,0,3,T4,3,T4,1,"[507.8395061728395, 15.0, 88.61348528015196, 69.82905982905993]","[507.8395061728395, 15.0, 88.61348528015196, 69.82905982905993]",1,0.000000,0.000000,1.000000,1,1,0
DR_29_s4_e14,DR_29_s4_e14.jpg,1,4,T5,4,T5,1,"[512.7777777777777, 85.08547008547009, 98.20512820512829, 69.54415954415947]","[512.7777777777777, 85.08547008547009, 98.20512820512829, 69.54415954415947]",1,0.000000,0.000000,1.000000,1,1,0
DR_29_s4_e14,DR_29_s4_e14.jpg,2,5,T6,5,T6,1,"[521.4197530864196, 152.60683760683764, 100.03553146642594, 81.0652491140296]","[521.4197530864196, 152.60683760683764, 100.03553146642594, 81.0652491140296]",1,0.000000,0.000000,1.000000,1,1,0
DR_29_s4_e14,DR_29_s4_e14.jpg,3,6,T7,6,T7,1,"[536.2345679012345, 226.1111111111111, 95.78982234266789, 78.29268292682934]","[536.2345679012345, 226.1111111111111, 95.78982234266789, 78.29268292682934]",1,0.000000,0.000000,1.000000,1,1,0
DR_29_s4_e14,DR_29_s4_e14.jpg,4,7,T8,7,T8,1,"[552.2649572649573, 302.1794871794873, 98.4586199708151, 80.08547008547009]","[552.2649572649573, 302.1794871794873, 98.4586199708151, 80.08547008547009]",1,0.000000,0.000000,1.000000,1,1,0
DR_29_s4_e14,DR_29_s4_e14.jpg,5,8,T9,8,T9,1,"[564.2307692307693, 383.0216802168022, 97.17948717948718, 76.16635397123207]","[564.2307692307693, 383.0216802168022, 97.17948717948718, 76.16635397123207]",1,0.000000,0.000000,1.000000,1,1,0
DR_29_s4_e14,DR_29_s4_e14.jpg,6,9,T10,9,T10,1,"[562.6747967479674, 465.6172839506172, 101.29956222639157, 79.04083570750254]","[562.6747967479674, 465.6172839506172, 101.29956222639157, 79.04083570750254]",1,0.000000,0.000000,1.000000,1,1,0
DR_29_s4_e14,DR_29_s4_e14.jpg,7,10,T11,10,T11,1,"[554.8290598290598, 549.1880341880343, 110.0, 91.19658119658106]","[554.8290598290598, 549.1880341880343, 110.0, 91.19658119658106]",1,0.000000,0.000000,1.000000,1,1,0
DR_29_s4_e14,DR_29_s4_e14.jpg,8,11,T12,11,T12,1,"[541.5365853658536, 637.2222222222221, 113.2520325203252, 103.16239316239353]","[541.5365853658536, 637.2222222222221, 113.2520325203252, 103.16239316239353]",1,0.000000,0.000000,1.000000,1,1,0
DR_29_s4_e14,DR_29_s4_e14.jpg,9,12,L1,12,L1,1,"[530.0427350427351, 739.7863247863248, 115.982905982906, 113.41880341880346]","[530.0427350427351, 739.7863247863248, 115.982905982906, 113.41880341880346]",1,0.000000,0.000000,1.000000,1,1,0
DR_29_s4_e14,DR_29_s4_e14.jpg,10,13,L2,13,L2,1,"[520.3983739837398, 855.1709401709403, 123.0081300813008, 115.0865124035854]","[520.3983739837398, 855.1709401709403, 123.0081300813008, 115.0865124035854]",1,0.000000,0.000000,1.000000,1,1,0
DR_303_s4_e13,DR_303_s4_e13.jpg,0,3,T4,0,T1,0,"[379.71337579617835, 15.0, 77.51592356687894, 60.955414012738856]",,0,,,,0,0,0
DR_303_s4_e13,DR_303_s4_e13.jpg,1,4,T5,1,T2,0,"[370.1592356687898, 88.24840764331208, 81.97452229299364, 53.31210191082806]",,0,,,,0,0,0
DR_303_s4_e13,DR_303_s4_e13.jpg,2,5,T6,2,T3,0,"[369.5222929936306, 149.39490445859872, 85.79617834394901, 52.03821656050957]",,0,,,,0,0,0
DR_303_s4_e13,DR_303_s4_e13.jpg,3,6,T7,3,T4,0,"[373.343949044586, 208.6305732484076, 84.52229299363057, 60.318471337579695]","[379.71337579617835, 15.0, 77.51592356687894, 60.955414012738856]",1,48.500000,51.500000,0.000000,0,0,0
DR_303_s4_e13,DR_303_s4_e13.jpg,4,7,T8,4,T5,0,"[384.171974522293, 271.0509554140127, 83.8853503184713, 71.14649681528658]","[370.1592356687898, 88.24840764331208, 81.97452229299364, 53.31210191082806]",1,54.250000,54.250000,0.000000,0,0,0
DR_303_s4_e13,DR_303_s4_e13.jpg,5,8,T9,5,T6,0,"[398.18471337579615, 329.6496815286624, 100.44585987261149, 73.0573248407643]","[369.5222929936306, 149.39490445859872, 85.79617834394901, 52.03821656050957]",1,61.250000,61.250000,0.000000,0,0,0
DR_303_s4_e13,DR_303_s4_e13.jpg,6,9,T10,6,T7,0,"[421.75159235668787, 386.3375796178343, 112.54777070063699, 90.89171974522299]","[373.343949044586, 208.6305732484076, 84.52229299363057, 60.318471337579695]",1,71.000000,71.000000,0.000000,0,0,0
DR_303_s4_e13,DR_303_s4_e13.jpg,7,10,T11,7,T8,0,"[461.8789808917197, 465.95541401273886, 94.07643312101914, 80.06369426751587]","[384.171974522293, 271.0509554140127, 83.8853503184713, 71.14649681528658]",1,72.750000,72.750000,0.000000,0,0,0
DR_303_s4_e13,DR_303_s4_e13.jpg,8,11,T12,8,T9,0,"[500.09554140127386, 547.484076433121, 88.343949044586, 87.07006369426745]","[398.18471337579615, 329.6496815286624, 100.44585987261149, 73.0573248407643]",1,80.500000,86.500000,0.000000,0,0,0
DR_303_s4_e13,DR_303_s4_e13.jpg,9,12,L1,9,T10,0,"[528.1210191082803, 620.732484076433, 95.98726114649673, 87.07006369426767]","[421.75159235668787, 386.3375796178343, 112.54777070063699, 90.89171974522299]",1,80.250000,90.250000,0.000000,0,0,0
DR_304_s1_e13,DR_304_s1_e13.jpg,0,0,T1,0,T1,1,"[313.7671232876712, 15.0, 81.23287671232879, 80.42985356636751]","[313.7671232876712, 15.0, 81.23287671232879, 80.42985356636751]",1,0.000000,0.000000,1.000000,1,1,0
DR_304_s1_e13,DR_304_s1_e13.jpg,1,1,T2,1,T2,1,"[269.93150684931504, 68.44827586206901, 91.99952763344368, 92.12724623603691]","[269.93150684931504, 68.44827586206901, 91.99952763344368, 92.12724623603691]",1,0.000000,0.000000,1.000000,1,1,0
DR_304_s1_e13,DR_304_s1_e13.jpg,2,2,T3,2,T3,1,"[237.05479452054794, 123.78601794992915, 100.41095890410963, 94.9315068493151]","[237.05479452054794, 123.78601794992915, 100.41095890410963, 94.9315068493151]",1,0.000000,0.000000,1.000000,1,1,0
DR_304_s1_e13,DR_304_s1_e13.jpg,3,3,T4,3,T4,1,"[204.1830985915493, 186.79971658006616, 103.14566853173835, 87.15608720818062]","[204.1830985915493, 186.79971658006616, 103.14566853173835, 87.15608720818062]",1,0.000000,0.000000,1.000000,1,1,0
DR_304_s1_e13,DR_304_s1_e13.jpg,4,4,T5,4,T5,1,"[176.01408450704224, 247.07368918280582, 105.07042253521132, 76.88211460544096]","[176.01408450704224, 247.07368918280582, 105.07042253521132, 76.88211460544096]",1,0.000000,0.000000,1.000000,1,1,0
DR_304_s1_e13,DR_304_s1_e13.jpg,5,5,T6,5,T6,1,"[165.45070422535213, 321.0462919225319, 98.04244645957937, 75.44472313332051]","[165.45070422535213, 321.0462919225319, 98.04244645957937, 75.44472313332051]",1,0.000000,0.000000,1.000000,1,1,0
DR_304_s1_e13,DR_304_s1_e13.jpg,6,6,T7,6,T7,1,"[158.97260273972609, 400.57552209810586, 101.68936909125983, 66.33802816901414]","[158.97260273972609, 400.57552209810586, 101.68936909125983, 66.33802816901414]",1,0.000000,0.000000,1.000000,1,1,0
DR_304_s1_e13,DR_304_s1_e13.jpg,7,7,T8,7,T8,1,"[163.08219178082197, 481.5614375910637, 106.03048427551607, 71.4026625506462]","[163.08219178082197, 481.5614375910637, 106.03048427551607, 71.4026625506462]",1,0.000000,0.000000,1.000000,1,1,0
